User_id,Date,itemDescription,year,month,day,day_of_week
4275,04-03-2014,dishes,2014,3,4,1
4215,04-03-2014,liquor (appetizer),2014,3,4,1
2930,04-03-2014,fruit/vegetable juice,2014,3,4,1
4657,04-03-2014,margarine,2014,3,4,1
3857,04-03-2014,hard cheese,2014,3,4,1
1342,04-03-2014,rolls/buns,2014,3,4,1
4165,04-03-2014,brown bread,2014,3,4,1
1915,04-03-2014,coffee,2014,3,4,1
3952,04-03-2014,rolls/buns,2014,3,4,1
1338,04-03-2014,curd,2014,3,4,1
2580,04-03-2014,salad dressing,2014,3,4,1
2604,04-03-2014,butter milk,2014,3,4,1
1732,04-03-2014,flour,2014,3,4,1
4165,04-03-2014,hard cheese,2014,3,4,1
4946,04-03-2014,yogurt,2014,3,4,1
4923,04-03-2014,potato products,2014,3,4,1
4156,04-03-2014,hygiene articles,2014,3,4,1
4657,04-03-2014,bottled water,2014,3,4,1
3857,04-03-2014,frozen vegetables,2014,3,4,1
1342,04-03-2014,bottled water,2014,3,4,1
4165,04-03-2014,soda,2014,3,4,1
2930,04-03-2014,coffee,2014,3,4,1
4657,04-03-2014,soda,2014,3,4,1
3857,04-03-2014,butter,2014,3,4,1
1342,04-03-2014,soda,2014,3,4,1
4165,04-03-2014,roll products ,2014,3,4,1
4165,04-03-2014,newspapers,2014,3,4,1
4946,04-03-2014,frozen meals,2014,3,4,1
4923,04-03-2014,specialty bar,2014,3,4,1
4156,04-03-2014,potato products,2014,3,4,1
4211,04-03-2014,whole milk,2014,3,4,1
4541,04-03-2014,napkins,2014,3,4,1
2701,05-03-2014,ham,2014,3,5,2
1197,05-03-2014,whole milk,2014,3,5,2
2075,05-03-2014,citrus fruit,2014,3,5,2
3689,05-03-2014,sausage,2014,3,5,2
4896,05-03-2014,red/blush wine,2014,3,5,2
2706,05-03-2014,oil,2014,3,5,2
2871,05-03-2014,whole milk,2014,3,5,2
1097,05-03-2014,shopping bags,2014,3,5,2
1616,05-03-2014,margarine,2014,3,5,2
3050,05-03-2014,dessert,2014,3,5,2
2956,05-03-2014,rolls/buns,2014,3,5,2
3166,05-03-2014,other vegetables,2014,3,5,2
4575,05-03-2014,rolls/buns,2014,3,5,2
2795,05-03-2014,rolls/buns,2014,3,5,2
1454,05-03-2014,chicken,2014,3,5,2
4750,05-03-2014,yogurt,2014,3,5,2
4316,05-03-2014,long life bakery product,2014,3,5,2
2093,05-03-2014,tropical fruit,2014,3,5,2
4025,05-03-2014,other vegetables,2014,3,5,2
4463,05-03-2014,beef,2014,3,5,2
4061,05-03-2014,whole milk,2014,3,5,2
2701,05-03-2014,spread cheese,2014,3,5,2
1197,05-03-2014,brown bread,2014,3,5,2
2075,05-03-2014,rolls/buns,2014,3,5,2
3689,05-03-2014,pastry,2014,3,5,2
4896,05-03-2014,sugar,2014,3,5,2
2706,05-03-2014,soda,2014,3,5,2
2871,05-03-2014,dessert,2014,3,5,2
1097,05-03-2014,root vegetables,2014,3,5,2
1616,05-03-2014,whole milk,2014,3,5,2
3050,05-03-2014,root vegetables,2014,3,5,2
2956,05-03-2014,chocolate,2014,3,5,2
3166,05-03-2014,whole milk,2014,3,5,2
4575,05-03-2014,shopping bags,2014,3,5,2
2795,05-03-2014,canned beer,2014,3,5,2
1454,05-03-2014,fruit/vegetable juice,2014,3,5,2
4750,05-03-2014,brown bread,2014,3,5,2
4316,05-03-2014,soda,2014,3,5,2
2093,05-03-2014,oil,2014,3,5,2
4025,05-03-2014,UHT-milk,2014,3,5,2
4463,05-03-2014,flour,2014,3,5,2
4061,05-03-2014,canned beer,2014,3,5,2
2089,05-03-2014,pastry,2014,3,5,2
3575,05-03-2014,butter,2014,3,5,2
2706,05-03-2014,sliced cheese,2014,3,5,2
4316,05-03-2014,soda,2014,3,5,2
2089,05-03-2014,margarine,2014,3,5,2
3575,05-03-2014,photo/film,2014,3,5,2
3166,05-03-2014,house keeping products,2014,3,5,2
1616,05-03-2014,berries,2014,3,5,2
4262,06-03-2014,frozen meals,2014,3,6,3
2009,06-03-2014,pork,2014,3,6,3
4109,06-03-2014,pet care,2014,3,6,3
1756,06-03-2014,whole milk,2014,3,6,3
4839,06-03-2014,sausage,2014,3,6,3
3553,06-03-2014,pip fruit,2014,3,6,3
1166,06-03-2014,bottled water,2014,3,6,3
4217,06-03-2014,root vegetables,2014,3,6,3
3600,06-03-2014,whipped/sour cream,2014,3,6,3
1566,06-03-2014,citrus fruit,2014,3,6,3
1925,06-03-2014,brown bread,2014,3,6,3
4473,06-03-2014,bottled beer,2014,3,6,3
1520,06-03-2014,beef,2014,3,6,3
2112,06-03-2014,soda,2014,3,6,3
1170,06-03-2014,chocolate,2014,3,6,3
4383,06-03-2014,whole milk,2014,3,6,3
2315,06-03-2014,hamburger meat,2014,3,6,3
1512,06-03-2014,detergent,2014,3,6,3
4125,06-03-2014,pip fruit,2014,3,6,3
1212,06-03-2014,tropical fruit,2014,3,6,3
3205,06-03-2014,other vegetables,2014,3,6,3
2349,06-03-2014,soda,2014,3,6,3
1685,06-03-2014,soda,2014,3,6,3
2155,06-03-2014,pip fruit,2014,3,6,3
4262,06-03-2014,red/blush wine,2014,3,6,3
2009,06-03-2014,pastry,2014,3,6,3
4109,06-03-2014,whole milk,2014,3,6,3
1756,06-03-2014,soda,2014,3,6,3
4839,06-03-2014,onions,2014,3,6,3
3553,06-03-2014,waffles,2014,3,6,3
1166,06-03-2014,tropical fruit,2014,3,6,3
4217,06-03-2014,brown bread,2014,3,6,3
3600,06-03-2014,other vegetables,2014,3,6,3
1566,06-03-2014,dessert,2014,3,6,3
1925,06-03-2014,long life bakery product,2014,3,6,3
4473,06-03-2014,other vegetables,2014,3,6,3
1520,06-03-2014,other vegetables,2014,3,6,3
2112,06-03-2014,sliced cheese,2014,3,6,3
1170,06-03-2014,shopping bags,2014,3,6,3
4383,06-03-2014,whipped/sour cream,2014,3,6,3
2315,06-03-2014,newspapers,2014,3,6,3
1512,06-03-2014,rolls/buns,2014,3,6,3
4125,06-03-2014,rolls/buns,2014,3,6,3
1212,06-03-2014,salt,2014,3,6,3
3205,06-03-2014,whipped/sour cream,2014,3,6,3
2349,06-03-2014,red/blush wine,2014,3,6,3
1685,06-03-2014,bottled water,2014,3,6,3
2155,06-03-2014,soda,2014,3,6,3
1512,06-03-2014,yogurt,2014,3,6,3
4107,06-03-2014,whipped/sour cream,2014,3,6,3
1955,06-03-2014,shopping bags,2014,3,6,3
4090,06-03-2014,specialty bar,2014,3,6,3
4217,06-03-2014,domestic eggs,2014,3,6,3
3600,06-03-2014,shopping bags,2014,3,6,3
1566,06-03-2014,newspapers,2014,3,6,3
4262,06-03-2014,whipped/sour cream,2014,3,6,3
4107,06-03-2014,soda,2014,3,6,3
1955,06-03-2014,napkins,2014,3,6,3
4090,06-03-2014,shopping bags,2014,3,6,3
2289,07-03-2014,chicken,2014,3,7,4
3743,07-03-2014,sausage,2014,3,7,4
2803,07-03-2014,tropical fruit,2014,3,7,4
3141,07-03-2014,chicken,2014,3,7,4
4048,07-03-2014,ice cream,2014,3,7,4
3238,07-03-2014,root vegetables,2014,3,7,4
4359,07-03-2014,citrus fruit,2014,3,7,4
4483,07-03-2014,other vegetables,2014,3,7,4
3584,07-03-2014,meat,2014,3,7,4
3112,07-03-2014,mustard,2014,3,7,4
1572,07-03-2014,rolls/buns,2014,3,7,4
2067,07-03-2014,canned beer,2014,3,7,4
2289,07-03-2014,rolls/buns,2014,3,7,4
3743,07-03-2014,butter,2014,3,7,4
2803,07-03-2014,canned beer,2014,3,7,4
3141,07-03-2014,nut snack,2014,3,7,4
4048,07-03-2014,margarine,2014,3,7,4
3238,07-03-2014,rolls/buns,2014,3,7,4
4359,07-03-2014,cling film/bags,2014,3,7,4
4483,07-03-2014,whole milk,2014,3,7,4
3584,07-03-2014,other vegetables,2014,3,7,4
3112,07-03-2014,domestic eggs,2014,3,7,4
1572,07-03-2014,candy,2014,3,7,4
2067,07-03-2014,brown bread,2014,3,7,4
3991,07-03-2014,kitchen towels,2014,3,7,4
4278,07-03-2014,soda,2014,3,7,4
1219,07-03-2014,red/blush wine,2014,3,7,4
2139,07-03-2014,chewing gum,2014,3,7,4
3238,07-03-2014,bottled beer,2014,3,7,4
3238,07-03-2014,rolls/buns,2014,3,7,4
4359,07-03-2014,fruit/vegetable juice,2014,3,7,4
3991,07-03-2014,margarine,2014,3,7,4
4278,07-03-2014,newspapers,2014,3,7,4
1219,07-03-2014,instant coffee,2014,3,7,4
2139,07-03-2014,instant coffee,2014,3,7,4
1889,08-03-2014,beef,2014,3,8,5
3343,08-03-2014,misc. beverages,2014,3,8,5
3587,08-03-2014,other vegetables,2014,3,8,5
4277,08-03-2014,yogurt,2014,3,8,5
4082,08-03-2014,berries,2014,3,8,5
2524,08-03-2014,white wine,2014,3,8,5
4117,08-03-2014,yogurt,2014,3,8,5
1133,08-03-2014,yogurt,2014,3,8,5
1115,08-03-2014,other vegetables,2014,3,8,5
4036,08-03-2014,pastry,2014,3,8,5
4130,08-03-2014,liquor,2014,3,8,5
3327,08-03-2014,frozen potato products,2014,3,8,5
2746,08-03-2014,bottled beer,2014,3,8,5
4179,08-03-2014,hamburger meat,2014,3,8,5
4654,08-03-2014,root vegetables,2014,3,8,5
2545,08-03-2014,pastry,2014,3,8,5
3851,08-03-2014,other vegetables,2014,3,8,5
2662,08-03-2014,sausage,2014,3,8,5
1889,08-03-2014,sweet spreads,2014,3,8,5
3343,08-03-2014,salty snack,2014,3,8,5
3587,08-03-2014,shopping bags,2014,3,8,5
4277,08-03-2014,butter,2014,3,8,5
4082,08-03-2014,pip fruit,2014,3,8,5
2524,08-03-2014,UHT-milk,2014,3,8,5
4117,08-03-2014,whole milk,2014,3,8,5
1133,08-03-2014,pastry,2014,3,8,5
1115,08-03-2014,butter,2014,3,8,5
4036,08-03-2014,cream cheese ,2014,3,8,5
4130,08-03-2014,long life bakery product,2014,3,8,5
3327,08-03-2014,chocolate marshmallow,2014,3,8,5
2746,08-03-2014,white bread,2014,3,8,5
4179,08-03-2014,other vegetables,2014,3,8,5
4654,08-03-2014,shopping bags,2014,3,8,5
2545,08-03-2014,processed cheese,2014,3,8,5
3851,08-03-2014,other vegetables,2014,3,8,5
2662,08-03-2014,pickled vegetables,2014,3,8,5
3140,08-03-2014,salty snack,2014,3,8,5
1208,08-03-2014,soft cheese,2014,3,8,5
2772,08-03-2014,whipped/sour cream,2014,3,8,5
3879,08-03-2014,yogurt,2014,3,8,5
3140,08-03-2014,butter,2014,3,8,5
1208,08-03-2014,bottled water,2014,3,8,5
2772,08-03-2014,cat food,2014,3,8,5
3879,08-03-2014,whole milk,2014,3,8,5
4117,08-03-2014,fruit/vegetable juice,2014,3,8,5
4155,09-03-2014,beef,2014,3,9,6
2590,09-03-2014,frozen dessert,2014,3,9,6
4740,09-03-2014,dessert,2014,3,9,6
3600,09-03-2014,frankfurter,2014,3,9,6
1064,09-03-2014,root vegetables,2014,3,9,6
1040,09-03-2014,whole milk,2014,3,9,6
1350,09-03-2014,whole milk,2014,3,9,6
3247,09-03-2014,pip fruit,2014,3,9,6
2649,09-03-2014,baking powder,2014,3,9,6
1517,09-03-2014,sausage,2014,3,9,6
1361,09-03-2014,rolls/buns,2014,3,9,6
2716,09-03-2014,yogurt,2014,3,9,6
3726,09-03-2014,pip fruit,2014,3,9,6
4863,09-03-2014,herbs,2014,3,9,6
3815,09-03-2014,pet care,2014,3,9,6
2960,09-03-2014,frozen meals,2014,3,9,6
4952,09-03-2014,beef,2014,3,9,6
4416,09-03-2014,candy,2014,3,9,6
1229,09-03-2014,beef,2014,3,9,6
1550,09-03-2014,domestic eggs,2014,3,9,6
3158,09-03-2014,hamburger meat,2014,3,9,6
3544,09-03-2014,dessert,2014,3,9,6
1517,09-03-2014,root vegetables,2014,3,9,6
4155,09-03-2014,curd,2014,3,9,6
2590,09-03-2014,soda,2014,3,9,6
4740,09-03-2014,whole milk,2014,3,9,6
3600,09-03-2014,ice cream,2014,3,9,6
1064,09-03-2014,whole milk,2014,3,9,6
1040,09-03-2014,pasta,2014,3,9,6
1350,09-03-2014,bottled water,2014,3,9,6
3247,09-03-2014,candy,2014,3,9,6
2649,09-03-2014,liqueur,2014,3,9,6
1517,09-03-2014,salty snack,2014,3,9,6
1361,09-03-2014,salty snack,2014,3,9,6
2716,09-03-2014,pastry,2014,3,9,6
3726,09-03-2014,mustard,2014,3,9,6
4863,09-03-2014,sugar,2014,3,9,6
3815,09-03-2014,cake bar,2014,3,9,6
2960,09-03-2014,canned beer,2014,3,9,6
4952,09-03-2014,specialty chocolate,2014,3,9,6
4416,09-03-2014,margarine,2014,3,9,6
1229,09-03-2014,white bread,2014,3,9,6
1550,09-03-2014,brown bread,2014,3,9,6
3158,09-03-2014,margarine,2014,3,9,6
3544,09-03-2014,whole milk,2014,3,9,6
1517,09-03-2014,coffee,2014,3,9,6
3495,09-03-2014,pastry,2014,3,9,6
2674,09-03-2014,soda,2014,3,9,6
1550,09-03-2014,specialty chocolate,2014,3,9,6
1040,09-03-2014,rolls/buns,2014,3,9,6
1350,09-03-2014,whole milk,2014,3,9,6
4416,09-03-2014,butter,2014,3,9,6
1229,09-03-2014,frozen potato products,2014,3,9,6
3495,09-03-2014,hygiene articles,2014,3,9,6
2674,09-03-2014,chewing gum,2014,3,9,6
2716,09-03-2014,bottled water,2014,3,9,6
3726,09-03-2014,whole milk,2014,3,9,6
3090,10-03-2014,yogurt,2014,3,10,0
4214,10-03-2014,sausage,2014,3,10,0
1771,10-03-2014,soda,2014,3,10,0
1546,10-03-2014,coffee,2014,3,10,0
4097,10-03-2014,beef,2014,3,10,0
2964,10-03-2014,oil,2014,3,10,0
4056,10-03-2014,soda,2014,3,10,0
4648,10-03-2014,onions,2014,3,10,0
4297,10-03-2014,beverages,2014,3,10,0
3957,10-03-2014,rolls/buns,2014,3,10,0
4367,10-03-2014,shopping bags,2014,3,10,0
1426,10-03-2014,bottled water,2014,3,10,0
4430,10-03-2014,sausage,2014,3,10,0
1225,10-03-2014,white bread,2014,3,10,0
1753,10-03-2014,other vegetables,2014,3,10,0
3719,10-03-2014,condensed milk,2014,3,10,0
4801,10-03-2014,misc. beverages,2014,3,10,0
3090,10-03-2014,domestic eggs,2014,3,10,0
4214,10-03-2014,cake bar,2014,3,10,0
1771,10-03-2014,cream cheese ,2014,3,10,0
1546,10-03-2014,sugar,2014,3,10,0
4097,10-03-2014,soda,2014,3,10,0
2964,10-03-2014,male cosmetics,2014,3,10,0
4056,10-03-2014,domestic eggs,2014,3,10,0
4648,10-03-2014,flour,2014,3,10,0
4297,10-03-2014,yogurt,2014,3,10,0
3957,10-03-2014,bottled water,2014,3,10,0
4367,10-03-2014,white wine,2014,3,10,0
1426,10-03-2014,yogurt,2014,3,10,0
4430,10-03-2014,whipped/sour cream,2014,3,10,0
1225,10-03-2014,jam,2014,3,10,0
1753,10-03-2014,whole milk,2014,3,10,0
3719,10-03-2014,rolls/buns,2014,3,10,0
4801,10-03-2014,dishes,2014,3,10,0
1307,10-03-2014,pastry,2014,3,10,0
4696,10-03-2014,oil,2014,3,10,0
4097,10-03-2014,coffee,2014,3,10,0
3090,10-03-2014,pasta,2014,3,10,0
1753,10-03-2014,sliced cheese,2014,3,10,0
1307,10-03-2014,canned beer,2014,3,10,0
4696,10-03-2014,ready soups,2014,3,10,0
4648,10-03-2014,whipped/sour cream,2014,3,10,0
3527,11-03-2014,canned beer,2014,3,11,1
4255,11-03-2014,beverages,2014,3,11,1
1501,11-03-2014,whole milk,2014,3,11,1
4712,11-03-2014,pork,2014,3,11,1
4617,11-03-2014,newspapers,2014,3,11,1
1407,11-03-2014,whole milk,2014,3,11,1
4638,11-03-2014,nuts/prunes,2014,3,11,1
3756,11-03-2014,yogurt,2014,3,11,1
3074,11-03-2014,processed cheese,2014,3,11,1
3744,11-03-2014,bottled water,2014,3,11,1
2138,11-03-2014,soda,2014,3,11,1
4697,11-03-2014,butter milk,2014,3,11,1
4640,11-03-2014,rolls/buns,2014,3,11,1
2986,11-03-2014,whole milk,2014,3,11,1
2979,11-03-2014,domestic eggs,2014,3,11,1
3268,11-03-2014,canned fish,2014,3,11,1
1842,11-03-2014,root vegetables,2014,3,11,1
3527,11-03-2014,long life bakery product,2014,3,11,1
4255,11-03-2014,liquor,2014,3,11,1
1501,11-03-2014,detergent,2014,3,11,1
4712,11-03-2014,newspapers,2014,3,11,1
4617,11-03-2014,coffee,2014,3,11,1
1407,11-03-2014,butter,2014,3,11,1
4638,11-03-2014,margarine,2014,3,11,1
3756,11-03-2014,canned beer,2014,3,11,1
3074,11-03-2014,mayonnaise,2014,3,11,1
3744,11-03-2014,processed cheese,2014,3,11,1
2138,11-03-2014,yogurt,2014,3,11,1
4697,11-03-2014,bottled water,2014,3,11,1
4640,11-03-2014,bottled water,2014,3,11,1
2986,11-03-2014,soda,2014,3,11,1
2979,11-03-2014,domestic eggs,2014,3,11,1
3268,11-03-2014,cling film/bags,2014,3,11,1
1842,11-03-2014,butter milk,2014,3,11,1
2138,11-03-2014,brown bread,2014,3,11,1
1967,11-03-2014,fruit/vegetable juice,2014,3,11,1
2121,11-03-2014,chocolate,2014,3,11,1
2417,11-03-2014,spread cheese,2014,3,11,1
4697,11-03-2014,shopping bags,2014,3,11,1
4640,11-03-2014,bottled water,2014,3,11,1
3527,11-03-2014,dish cleaner,2014,3,11,1
3527,11-03-2014,candy,2014,3,11,1
4255,11-03-2014,shopping bags,2014,3,11,1
1967,11-03-2014,dental care,2014,3,11,1
2121,11-03-2014,bottled water,2014,3,11,1
2417,11-03-2014,newspapers,2014,3,11,1
3074,11-03-2014,shopping bags,2014,3,11,1
4617,11-03-2014,soft cheese,2014,3,11,1
1396,12-03-2014,sausage,2014,3,12,2
1413,12-03-2014,citrus fruit,2014,3,12,2
3879,12-03-2014,soda,2014,3,12,2
1217,12-03-2014,citrus fruit,2014,3,12,2
1510,12-03-2014,beef,2014,3,12,2
4110,12-03-2014,domestic eggs,2014,3,12,2
2699,12-03-2014,sliced cheese,2014,3,12,2
2363,12-03-2014,white bread,2014,3,12,2
4305,12-03-2014,whole milk,2014,3,12,2
3704,12-03-2014,other vegetables,2014,3,12,2
4864,12-03-2014,whole milk,2014,3,12,2
1718,12-03-2014,domestic eggs,2014,3,12,2
1827,12-03-2014,whole milk,2014,3,12,2
2207,12-03-2014,onions,2014,3,12,2
2051,12-03-2014,rolls/buns,2014,3,12,2
4665,12-03-2014,whole milk,2014,3,12,2
3222,12-03-2014,other vegetables,2014,3,12,2
3622,12-03-2014,margarine,2014,3,12,2
4168,12-03-2014,turkey,2014,3,12,2
4437,12-03-2014,whipped/sour cream,2014,3,12,2
3127,12-03-2014,whipped/sour cream,2014,3,12,2
3131,12-03-2014,yogurt,2014,3,12,2
1396,12-03-2014,brown bread,2014,3,12,2
1413,12-03-2014,bottled water,2014,3,12,2
3879,12-03-2014,specialty bar,2014,3,12,2
1217,12-03-2014,grapes,2014,3,12,2
1510,12-03-2014,canned beer,2014,3,12,2
4110,12-03-2014,bottled beer,2014,3,12,2
2699,12-03-2014,yogurt,2014,3,12,2
2363,12-03-2014,red/blush wine,2014,3,12,2
4305,12-03-2014,onions,2014,3,12,2
3704,12-03-2014,frozen vegetables,2014,3,12,2
4864,12-03-2014,brown bread,2014,3,12,2
1718,12-03-2014,rolls/buns,2014,3,12,2
1827,12-03-2014,coffee,2014,3,12,2
2207,12-03-2014,coffee,2014,3,12,2
2051,12-03-2014,other vegetables,2014,3,12,2
4665,12-03-2014,cat food,2014,3,12,2
3222,12-03-2014,frozen meals,2014,3,12,2
3622,12-03-2014,bottled water,2014,3,12,2
4168,12-03-2014,whipped/sour cream,2014,3,12,2
4437,12-03-2014,oil,2014,3,12,2
3127,12-03-2014,bottled water,2014,3,12,2
3131,12-03-2014,soda,2014,3,12,2
2051,12-03-2014,newspapers,2014,3,12,2
4732,12-03-2014,soda,2014,3,12,2
2920,12-03-2014,canned beer,2014,3,12,2
3548,12-03-2014,other vegetables,2014,3,12,2
3959,12-03-2014,sparkling wine,2014,3,12,2
3411,12-03-2014,whole milk,2014,3,12,2
1413,12-03-2014,pastry,2014,3,12,2
4732,12-03-2014,napkins,2014,3,12,2
2920,12-03-2014,bottled beer,2014,3,12,2
3548,12-03-2014,whipped/sour cream,2014,3,12,2
3959,12-03-2014,softener,2014,3,12,2
3411,12-03-2014,roll products ,2014,3,12,2
3704,12-03-2014,whole milk,2014,3,12,2
3879,12-03-2014,tidbits,2014,3,12,2
1217,12-03-2014,bottled water,2014,3,12,2
1510,12-03-2014,fruit/vegetable juice,2014,3,12,2
3598,13-03-2014,other vegetables,2014,3,13,3
1931,13-03-2014,chicken,2014,3,13,3
1690,13-03-2014,frankfurter,2014,3,13,3
3421,13-03-2014,frankfurter,2014,3,13,3
2277,13-03-2014,other vegetables,2014,3,13,3
1295,13-03-2014,other vegetables,2014,3,13,3
2806,13-03-2014,bottled water,2014,3,13,3
1938,13-03-2014,tropical fruit,2014,3,13,3
4404,13-03-2014,other vegetables,2014,3,13,3
3378,13-03-2014,canned fish,2014,3,13,3
2311,13-03-2014,citrus fruit,2014,3,13,3
3278,13-03-2014,dish cleaner,2014,3,13,3
4678,13-03-2014,citrus fruit,2014,3,13,3
1453,13-03-2014,citrus fruit,2014,3,13,3
3548,13-03-2014,tropical fruit,2014,3,13,3
4113,13-03-2014,other vegetables,2014,3,13,3
4412,13-03-2014,UHT-milk,2014,3,13,3
3976,13-03-2014,other vegetables,2014,3,13,3
4663,13-03-2014,coffee,2014,3,13,3
3598,13-03-2014,whipped/sour cream,2014,3,13,3
1931,13-03-2014,chocolate,2014,3,13,3
1690,13-03-2014,soda,2014,3,13,3
3421,13-03-2014,dessert,2014,3,13,3
2277,13-03-2014,sugar,2014,3,13,3
1295,13-03-2014,soda,2014,3,13,3
2806,13-03-2014,red/blush wine,2014,3,13,3
1938,13-03-2014,specialty bar,2014,3,13,3
4404,13-03-2014,brown bread,2014,3,13,3
3378,13-03-2014,bottled water,2014,3,13,3
2311,13-03-2014,pot plants,2014,3,13,3
3278,13-03-2014,coffee,2014,3,13,3
4678,13-03-2014,soap,2014,3,13,3
1453,13-03-2014,fruit/vegetable juice,2014,3,13,3
3548,13-03-2014,yogurt,2014,3,13,3
4113,13-03-2014,UHT-milk,2014,3,13,3
4412,13-03-2014,canned vegetables,2014,3,13,3
3976,13-03-2014,onions,2014,3,13,3
4663,13-03-2014,domestic eggs,2014,3,13,3
4404,13-03-2014,flower (seeds),2014,3,13,3
3378,13-03-2014,rolls/buns,2014,3,13,3
2806,13-03-2014,onions,2014,3,13,3
2806,13-03-2014,brown bread,2014,3,13,3
1938,13-03-2014,whole milk,2014,3,13,3
2311,13-03-2014,pot plants,2014,3,13,3
4191,14-03-2014,liver loaf,2014,3,14,4
1043,14-03-2014,tropical fruit,2014,3,14,4
3065,14-03-2014,whole milk,2014,3,14,4
2349,14-03-2014,liquor,2014,3,14,4
2961,14-03-2014,pastry,2014,3,14,4
2492,14-03-2014,soft cheese,2014,3,14,4
1477,14-03-2014,packaged fruit/vegetables,2014,3,14,4
4849,14-03-2014,onions,2014,3,14,4
2097,14-03-2014,white wine,2014,3,14,4
4212,14-03-2014,dessert,2014,3,14,4
3847,14-03-2014,berries,2014,3,14,4
3862,14-03-2014,instant coffee,2014,3,14,4
1726,14-03-2014,bottled beer,2014,3,14,4
1646,14-03-2014,butter,2014,3,14,4
4191,14-03-2014,margarine,2014,3,14,4
1043,14-03-2014,sliced cheese,2014,3,14,4
3065,14-03-2014,whole milk,2014,3,14,4
2349,14-03-2014,dessert,2014,3,14,4
2961,14-03-2014,shopping bags,2014,3,14,4
2492,14-03-2014,butter milk,2014,3,14,4
1477,14-03-2014,beverages,2014,3,14,4
4849,14-03-2014,frozen vegetables,2014,3,14,4
2097,14-03-2014,newspapers,2014,3,14,4
4212,14-03-2014,butter,2014,3,14,4
3847,14-03-2014,domestic eggs,2014,3,14,4
3862,14-03-2014,onions,2014,3,14,4
1726,14-03-2014,other vegetables,2014,3,14,4
1646,14-03-2014,newspapers,2014,3,14,4
3847,14-03-2014,coffee,2014,3,14,4
4113,14-03-2014,root vegetables,2014,3,14,4
4800,14-03-2014,soda,2014,3,14,4
4669,14-03-2014,whole milk,2014,3,14,4
3549,14-03-2014,yogurt,2014,3,14,4
3862,14-03-2014,processed cheese,2014,3,14,4
4191,14-03-2014,cat food,2014,3,14,4
2097,14-03-2014,dog food,2014,3,14,4
3862,14-03-2014,dental care,2014,3,14,4
4113,14-03-2014,coffee,2014,3,14,4
4800,14-03-2014,detergent,2014,3,14,4
4669,14-03-2014,kitchen towels,2014,3,14,4
3549,14-03-2014,bottled beer,2014,3,14,4
2492,14-03-2014,shopping bags,2014,3,14,4
2349,14-03-2014,waffles,2014,3,14,4
3220,15-03-2014,pip fruit,2014,3,15,5
4217,15-03-2014,other vegetables,2014,3,15,5
3423,15-03-2014,bottled water,2014,3,15,5
1121,15-03-2014,coffee,2014,3,15,5
4155,15-03-2014,tropical fruit,2014,3,15,5
2059,15-03-2014,sausage,2014,3,15,5
1781,15-03-2014,specialty bar,2014,3,15,5
1602,15-03-2014,yogurt,2014,3,15,5
1533,15-03-2014,cream cheese ,2014,3,15,5
1652,15-03-2014,root vegetables,2014,3,15,5
2528,15-03-2014,candy,2014,3,15,5
3619,15-03-2014,curd,2014,3,15,5
1437,15-03-2014,pastry,2014,3,15,5
1900,15-03-2014,liquor,2014,3,15,5
1869,15-03-2014,tropical fruit,2014,3,15,5
4110,15-03-2014,sausage,2014,3,15,5
3209,15-03-2014,meat,2014,3,15,5
4089,15-03-2014,ice cream,2014,3,15,5
2278,15-03-2014,whipped/sour cream,2014,3,15,5
3220,15-03-2014,other vegetables,2014,3,15,5
4217,15-03-2014,soft cheese,2014,3,15,5
3423,15-03-2014,domestic eggs,2014,3,15,5
1121,15-03-2014,shopping bags,2014,3,15,5
4155,15-03-2014,other vegetables,2014,3,15,5
2059,15-03-2014,curd,2014,3,15,5
1781,15-03-2014,yogurt,2014,3,15,5
1602,15-03-2014,pip fruit,2014,3,15,5
1533,15-03-2014,shopping bags,2014,3,15,5
1652,15-03-2014,pastry,2014,3,15,5
2528,15-03-2014,coffee,2014,3,15,5
3619,15-03-2014,dessert,2014,3,15,5
1437,15-03-2014,domestic eggs,2014,3,15,5
1900,15-03-2014,vinegar,2014,3,15,5
1869,15-03-2014,frozen fish,2014,3,15,5
4110,15-03-2014,red/blush wine,2014,3,15,5
3209,15-03-2014,rolls/buns,2014,3,15,5
4089,15-03-2014,hamburger meat,2014,3,15,5
2278,15-03-2014,hygiene articles,2014,3,15,5
2456,15-03-2014,pastry,2014,3,15,5
2320,15-03-2014,newspapers,2014,3,15,5
1900,15-03-2014,shopping bags,2014,3,15,5
2059,15-03-2014,yogurt,2014,3,15,5
1900,15-03-2014,long life bakery product,2014,3,15,5
2456,15-03-2014,fruit/vegetable juice,2014,3,15,5
2320,15-03-2014,dishes,2014,3,15,5
4527,16-03-2014,frankfurter,2014,3,16,6
4431,16-03-2014,salty snack,2014,3,16,6
4641,16-03-2014,root vegetables,2014,3,16,6
2300,16-03-2014,pork,2014,3,16,6
4334,16-03-2014,bottled water,2014,3,16,6
4699,16-03-2014,soda,2014,3,16,6
4880,16-03-2014,whole milk,2014,3,16,6
4567,16-03-2014,specialty chocolate,2014,3,16,6
4620,16-03-2014,root vegetables,2014,3,16,6
1234,16-03-2014,root vegetables,2014,3,16,6
4995,16-03-2014,rice,2014,3,16,6
2680,16-03-2014,other vegetables,2014,3,16,6
4264,16-03-2014,whole milk,2014,3,16,6
1230,16-03-2014,canned beer,2014,3,16,6
4270,16-03-2014,napkins,2014,3,16,6
